SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22014,1610612756,PHX,Phoenix Suns,Cut,Offensive,0.276,82,0.065,1.15,0.58,0.149,0.05,0.138,0.021,0.593,0.58,7.1,8.2,3.4,5.9,2.5
22014,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.0,82,0.071,1.049,0.559,0.198,0.105,0.182,0.035,0.551,0.559,7.8,8.1,3.2,5.7,2.5
22014,1610612742,DAL,Dallas Mavericks,Cut,Offensive,0.793,82,0.06,1.235,0.648,0.179,0.076,0.179,0.037,0.631,0.648,6.5,8.1,3.3,5.1,1.8
22014,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.103,82,0.063,1.124,0.594,0.148,0.079,0.141,0.026,0.581,0.594,7.0,7.9,3.3,5.6,2.3
22014,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.069,82,0.062,1.119,0.579,0.134,0.09,0.126,0.024,0.573,0.579,6.7,7.5,3.1,5.3,2.2
22014,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.517,82,0.059,1.164,0.585,0.182,0.053,0.166,0.045,0.597,0.585,6.2,7.3,3.0,5.0,2.1
22014,1610612765,DET,Detroit Pistons,Cut,Offensive,0.172,82,0.058,1.13,0.606,0.144,0.066,0.142,0.031,0.578,0.606,6.3,7.1,3.1,5.1,2.0
22013,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.069,82,0.114,1.135,0.572,0.181,0.085,0.176,0.04,0.575,0.572,11.9,13.5,5.3,9.2,3.9
22013,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.724,82,0.1,1.24,0.632,0.15,0.072,0.137,0.05,0.618,0.632,10.6,13.1,5.5,8.7,3.2
22013,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.69,82,0.087,1.237,0.644,0.153,0.065,0.151,0.03,0.628,0.644,9.5,11.8,4.9,7.7,2.7
22013,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.552,82,0.088,1.226,0.622,0.152,0.062,0.148,0.04,0.619,0.622,9.3,11.4,4.8,7.6,2.9
22013,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.276,82,0.093,1.174,0.603,0.136,0.055,0.131,0.04,0.597,0.603,9.7,11.4,4.9,8.2,3.2
22013,1610612742,DAL,Dallas Mavericks,Cut,Offensive,0.345,82,0.088,1.19,0.631,0.113,0.079,0.107,0.02,0.601,0.631,9.3,11.1,4.9,7.7,2.9
22013,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.517,82,0.08,1.214,0.622,0.153,0.072,0.142,0.03,0.608,0.622,9.0,10.9,4.5,7.2,2.7
22013,1610612748,MIA,Miami Heat,Cut,Offensive,1.0,82,0.083,1.302,0.691,0.173,0.083,0.167,0.05,0.656,0.691,8.3,10.8,4.5,6.6,2.0
22013,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.759,82,0.08,1.24,0.668,0.149,0.093,0.142,0.03,0.636,0.668,8.7,10.8,4.5,6.8,2.3
22013,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.31,82,0.085,1.181,0.617,0.133,0.064,0.129,0.02,0.609,0.617,9.0,10.6,4.6,7.4,2.8
22013,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.448,82,0.086,1.199,0.621,0.188,0.089,0.18,0.05,0.607,0.621,8.9,10.6,4.3,6.9,2.6
22013,1610612766,CHA,Charlotte Bobcats,Cut,Offensive,0.966,82,0.078,1.283,0.649,0.198,0.046,0.189,0.05,0.66,0.649,8.1,10.4,4.2,6.5,2.3
22013,1610612764,WAS,Washington Wizards,Cut,Offensive,0.621,82,0.079,1.228,0.641,0.157,0.073,0.151,0.04,0.626,0.641,8.5,10.4,4.4,6.9,2.5
22013,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.207,82,0.079,1.169,0.603,0.175,0.061,0.168,0.04,0.604,0.603,8.9,10.4,4.3,7.1,2.8
22013,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.138,82,0.083,1.156,0.577,0.184,0.06,0.173,0.03,0.6,0.577,9.0,10.4,4.1,7.1,3.0
22013,1610612765,DET,Detroit Pistons,Cut,Offensive,0.655,82,0.075,1.231,0.656,0.163,0.076,0.154,0.03,0.629,0.656,8.4,10.3,4.4,6.6,2.3
22013,1610612754,IND,Indiana Pacers,Cut,Offensive,0.172,82,0.08,1.162,0.606,0.163,0.091,0.152,0.03,0.594,0.606,8.4,9.8,4.0,6.6,2.6
22013,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.034,82,0.075,1.13,0.596,0.141,0.074,0.144,0.03,0.583,0.596,8.5,9.7,4.1,7.0,2.8
22013,1610612745,HOU,Houston Rockets,Cut,Offensive,0.931,82,0.067,1.281,0.667,0.144,0.058,0.142,0.03,0.651,0.667,7.4,9.5,4.1,6.1,2.0
22013,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.828,82,0.071,1.244,0.638,0.174,0.063,0.171,0.05,0.632,0.638,7.5,9.4,3.9,6.1,2.2
22013,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.897,82,0.066,1.274,0.643,0.164,0.055,0.149,0.04,0.642,0.643,7.3,9.3,3.8,6.0,2.1
22013,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.414,82,0.07,1.196,0.602,0.158,0.056,0.148,0.05,0.602,0.602,7.6,9.1,3.8,6.3,2.5
22013,1610612746,LAC,Los Angeles Clippers,Cut,Offensive,0.862,82,0.065,1.266,0.691,0.184,0.081,0.174,0.03,0.655,0.691,7.1,9.0,3.7,5.4,1.7
22013,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.586,82,0.067,1.226,0.626,0.154,0.051,0.147,0.02,0.632,0.626,7.1,8.7,3.6,5.8,2.2
22013,1610612738,BOS,Boston Celtics,Cut,Offensive,0.241,82,0.066,1.17,0.604,0.156,0.072,0.146,0.02,0.603,0.604,7.1,8.3,3.4,5.6,2.2
22013,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.103,82,0.066,1.154,0.593,0.168,0.064,0.159,0.02,0.602,0.593,7.2,8.3,3.4,5.7,2.3
22013,1610612762,UTA,Utah Jazz,Cut,Offensive,0.0,82,0.074,1.067,0.537,0.16,0.066,0.146,0.05,0.538,0.537,7.8,8.3,3.4,6.4,3.0
22013,1610612753,ORL,Orlando Magic,Cut,Offensive,0.793,82,0.058,1.244,0.626,0.164,0.044,0.16,0.03,0.642,0.626,6.2,7.7,3.2,5.0,1.9
22013,1610612752,NYK,New York Knicks,Cut,Offensive,0.483,82,0.056,1.202,0.631,0.168,0.082,0.152,0.03,0.619,0.631,5.8,7.0,2.9,4.5,1.7
22013,1610612756,PHX,Phoenix Suns,Cut,Offensive,0.379,82,0.053,1.191,0.625,0.158,0.08,0.132,0.03,0.611,0.625,5.8,6.9,2.9,4.6,1.7
22012,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.552,82,0.112,1.203,0.633,0.176,0.058,0.168,0.037,0.622,0.633,12.5,15.0,6.3,10.0,3.7
22012,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.276,82,0.11,1.139,0.572,0.164,0.069,0.159,0.029,0.58,0.572,11.4,13.0,5.2,9.1,3.9
22012,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.931,82,0.097,1.262,0.631,0.162,0.058,0.156,0.037,0.636,0.631,10.1,12.7,5.2,8.2,3.0
22012,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.241,82,0.108,1.135,0.577,0.181,0.067,0.174,0.041,0.577,0.577,11.2,12.7,5.1,8.9,3.8
22012,1610612762,UTA,Utah Jazz,Cut,Offensive,0.897,82,0.091,1.259,0.632,0.145,0.047,0.138,0.034,0.634,0.632,9.6,12.0,5.1,8.1,3.0
22012,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.31,82,0.099,1.142,0.587,0.172,0.067,0.169,0.028,0.593,0.587,10.5,12.0,4.8,8.2,3.4
22012,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.828,82,0.09,1.231,0.658,0.155,0.1,0.154,0.029,0.627,0.658,9.5,11.7,4.8,7.4,2.5
22012,1610612753,ORL,Orlando Magic,Cut,Offensive,0.621,82,0.09,1.207,0.612,0.125,0.043,0.123,0.03,0.614,0.612,9.4,11.4,5.0,8.1,3.2
22012,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.759,82,0.086,1.222,0.634,0.171,0.066,0.171,0.039,0.623,0.634,8.9,10.8,4.5,7.1,2.6
22012,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.138,82,0.094,1.097,0.55,0.155,0.07,0.149,0.028,0.563,0.55,9.8,10.7,4.3,7.8,3.5
22012,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.966,82,0.078,1.272,0.652,0.189,0.068,0.188,0.045,0.648,0.652,8.4,10.7,4.3,6.6,2.3
22012,1610612765,DET,Detroit Pistons,Cut,Offensive,0.448,82,0.086,1.175,0.612,0.147,0.069,0.142,0.039,0.594,0.612,9.0,10.6,4.6,7.5,2.9
22012,1610612748,MIA,Miami Heat,Cut,Offensive,1.0,82,0.081,1.299,0.669,0.173,0.054,0.164,0.041,0.659,0.669,8.1,10.5,4.4,6.6,2.2
22012,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.0,82,0.091,1.054,0.532,0.178,0.078,0.176,0.024,0.549,0.532,9.7,10.2,3.9,7.4,3.5
22012,1610612746,LAC,Los Angeles Clippers,Cut,Offensive,0.517,82,0.083,1.176,0.642,0.188,0.098,0.181,0.054,0.606,0.642,8.6,10.1,4.2,6.6,2.4
22012,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.069,82,0.085,1.068,0.538,0.146,0.057,0.144,0.025,0.554,0.538,9.3,10.0,4.1,7.7,3.5
22012,1610612745,HOU,Houston Rockets,Cut,Offensive,0.69,82,0.075,1.216,0.635,0.176,0.06,0.174,0.031,0.629,0.635,8.2,10.0,4.1,6.5,2.4
22012,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.724,82,0.078,1.217,0.614,0.171,0.06,0.166,0.04,0.621,0.614,8.1,9.9,4.0,6.6,2.5
22012,1610612740,NOH,New Orleans Hornets,Cut,Offensive,0.655,82,0.08,1.207,0.61,0.17,0.067,0.165,0.04,0.61,0.61,8.2,9.9,4.0,6.6,2.6
22012,1610612756,PHX,Phoenix Suns,Cut,Offensive,0.414,82,0.078,1.17,0.591,0.154,0.056,0.15,0.035,0.595,0.591,8.3,9.7,4.0,6.9,2.8
22012,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.207,82,0.082,1.13,0.583,0.107,0.066,0.104,0.017,0.576,0.583,8.5,9.7,4.2,7.2,3.0
22012,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.793,82,0.073,1.222,0.645,0.219,0.059,0.213,0.042,0.629,0.645,7.8,9.5,3.8,6.0,2.1
22012,1610612754,IND,Indiana Pacers,Cut,Offensive,0.345,81,0.077,1.152,0.595,0.147,0.064,0.14,0.032,0.586,0.595,8.1,9.4,4.0,6.7,2.7
22012,1610612764,WAS,Washington Wizards,Cut,Offensive,0.034,82,0.083,1.062,0.552,0.169,0.082,0.163,0.035,0.549,0.552,8.7,9.2,3.8,6.8,3.0
22012,1610612742,DAL,Dallas Mavericks,Cut,Offensive,0.379,82,0.074,1.168,0.588,0.106,0.048,0.101,0.03,0.586,0.588,7.8,9.2,4.0,6.9,2.8
22012,1610612766,CHA,Charlotte Bobcats,Cut,Offensive,0.103,82,0.076,1.093,0.555,0.18,0.061,0.177,0.034,0.563,0.555,8.0,8.7,3.5,6.4,2.8
22012,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.483,82,0.071,1.176,0.597,0.155,0.064,0.151,0.038,0.599,0.597,7.4,8.7,3.6,6.0,2.4
22012,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.172,82,0.073,1.1,0.551,0.128,0.054,0.123,0.031,0.562,0.551,7.9,8.7,3.7,6.7,3.0
22012,1610612738,BOS,Boston Celtics,Cut,Offensive,0.862,81,0.064,1.255,0.627,0.179,0.04,0.175,0.023,0.643,0.627,6.5,8.2,3.3,5.3,2.0
22012,1610612752,NYK,New York Knicks,Cut,Offensive,0.586,82,0.054,1.203,0.618,0.203,0.054,0.196,0.045,0.616,0.618,5.5,6.6,2.7,4.3,1.6
